Fold,Hyperparameters,Train Losses,Val Losses,Val Accuracy,Val Recall,Val F1,Time Taken,Early Stop Epoch
1,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 8}","[2.0877080213402084, 1.95075921980153, 1.8864171743678357, 1.851757571667739, 1.839854164669045, 1.8107141253124914, 1.7937720842352105, 1.781814440573331, 1.7626282719153434, 1.7407836659676599, 1.7418391653590377, 1.7217727265909066, 1.7344006820782651, 1.7321725644301296, 1.7155039846594817, 1.7117299531385282, 1.6926097176373187, 1.701784893527846, 1.6813255607002708, 1.6899737042151894, 1.681696983520577, 1.68199590605047, 1.675579555315839, 1.6915195912750853, 1.6595389776306966, 1.6714323263489526, 1.6680024990351514, 1.6709982360758466, 1.673389441944006, 1.6668004830145198, 1.6470564095457572, 1.657864472179299]","[1.9329143752875155, 1.8852792459462326, 1.8031628639285315, 1.7752938720636824, 1.7378311700761557, 1.7331032958196912, 1.7504557285102158, 1.7189382599913017, 1.7058036048358047, 1.6766889612108173, 1.673862203300699, 1.6685024012947862, 1.6580630747220202, 1.6713920027654603, 1.6638586939132765, 1.6590864600886366, 1.6673062740167828, 1.6393748255632672, 1.6238361944039306, 1.6499973252385858, 1.6272086137390234, 1.6117842636896118, 1.6481617451927484, 1.6186424307502711, 1.6240215387946948, 1.6261637454261777, 1.613653761290509, 1.624817558794714, 1.612703470507033, 1.627787830457372, 1.621031536532774, 1.634859448562247]",0.4097,0.41103165459056734,0.391228036558146,31.640003442764282,32
2,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 8}","[2.102905034004587, 1.94886210225342, 1.9173376258646126, 1.872999456360955, 1.8335733132453658, 1.8230139547678692, 1.8125176345177032, 1.7909242919241362, 1.7696430764821443, 1.7587549178287119, 1.7624479243209157, 1.7260713446759008, 1.746222784851418, 1.7332980677516527, 1.7194231945750391, 1.7122269397991203, 1.705192921780474, 1.7133741271659704, 1.6955879776395242, 1.7003578770329362, 1.7016688845430565, 1.6833850479197223, 1.6850919911800457, 1.6849361862995869, 1.6870857641248374, 1.6775624859927913, 1.6814558483859197, 1.665447684319412, 1.6941690882127776, 1.662014659731372, 1.6791000976805803, 1.6657963001350589, 1.6628770105145438, 1.6787106375675958, 1.674697486996989]","[1.9190735299303483, 1.8640792437148443, 1.805327201311881, 1.777653834453396, 1.7658831223300968, 1.7421762052180079, 1.705050489102157, 1.6992811375297006, 1.7166303377593357, 1.6922830654786682, 1.7107918291493391, 1.6723009912525608, 1.64687306258939, 1.678533173584066, 1.653619318399885, 1.657095003112786, 1.6565908453775162, 1.6275759138646755, 1.6332264322698966, 1.643305793059173, 1.6358672503124063, 1.6340953133704816, 1.6253287199401092, 1.6253606537051652, 1.5923825072672142, 1.5992990778075582, 1.614981745508936, 1.6039907304486054, 1.602413521331275, 1.6200227068759883, 1.6216686111377203, 1.6149378494062605, 1.6282056258124562, 1.6202408646572575, 1.6192870365487995]",0.4138,0.41500411645908314,0.40156359224350807,32.37799954414368,35
3,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 8}","[2.104208886221232, 1.9718809398526966, 1.8940019546690658, 1.8794734682073408, 1.8371893946619788, 1.8176873192754275, 1.8009460315778971, 1.7860354070065296, 1.778756983682121, 1.7646576413161128, 1.7553489422572137, 1.749673998404816, 1.716631536634548, 1.7407274361050928, 1.7188403489598292, 1.7269051276463538, 1.695764868203584, 1.7169593451660905, 1.6946866866470656, 1.693082662804707, 1.6959502201783216, 1.6977119257017022, 1.6903169100714717, 1.6870946413862897, 1.6796355955561666, 1.676207782853058, 1.671056324064044, 1.6696639714058277, 1.6805057371954215, 1.6768306913215922, 1.6494443220723887, 1.67543321925024, 1.6913989344007478, 1.6665169967691031, 1.6898731247439813, 1.637356813667004, 1.6692768850694948, 1.6702743837608187, 1.669573246754473, 1.657119447025234, 1.6518820304950237, 1.649203066130278, 1.6728472175594844, 1.661807307655365]","[1.946111705044104, 1.8526251631657589, 1.825704030865346, 1.7924412248872161, 1.7358618163953283, 1.7218248820064077, 1.7139840410722194, 1.6996581063837612, 1.7075168531638378, 1.6954024059226898, 1.682753827246796, 1.6635549059364558, 1.6681852370370711, 1.632153748012515, 1.6372316681603054, 1.66339972993991, 1.6299186220180115, 1.6339648206534552, 1.6273019530118167, 1.6350431303668327, 1.6414993548028787, 1.622650566588854, 1.609118606124788, 1.6009396182446798, 1.623048800712588, 1.624404406802551, 1.6497509654921145, 1.6197280652207793, 1.591043365788369, 1.6519745521697051, 1.5920571892442563, 1.6116776871872343, 1.6152063141101012, 1.5696248531326618, 1.6119878095805478, 1.5842194887679695, 1.613161258893924, 1.6450414292511615, 1.597660022648539, 1.6062541199700886, 1.608858870804176, 1.597949040064075, 1.5738149263137882, 1.6045044611464279]",0.4315,0.43139902666616237,0.4209823869638273,41.861000537872314,44
4,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 8}","[2.114324552780743, 1.9393392825256461, 1.886986319626751, 1.8651664253778588, 1.8344653322695128, 1.8202654637321285, 1.775720367997983, 1.772630815584538, 1.7720935001326514, 1.7420110135995333, 1.7340510784169074, 1.721483527940943, 1.7130464447149818, 1.7232377523511613, 1.6967154168503396, 1.7003570511358106, 1.6924429308309001, 1.689884021222641, 1.7022091477374335, 1.6880095606407608, 1.6878449892696026, 1.6841645336235815, 1.6993605977786894, 1.6847306207674109, 1.674055925513772, 1.689889759280315, 1.7000486794243217, 1.6539199846031813, 1.6697983320853447, 1.656481068913563, 1.6703194835685793, 1.6670576113645372, 1.6579631355010256, 1.6534666942017415, 1.6749398248589575, 1.6744547194811616, 1.6628003692963509, 1.6477072548929292, 1.658629839648454, 1.6761199127657638, 1.6580326744772218, 1.6458481835789565, 1.671962592100283, 1.6456284704483675, 1.6578187034248497, 1.672868801517169, 1.64471730813757]","[1.9348638478378375, 1.8523479242447127, 1.8260580097951522, 1.767370005470014, 1.7640467220793965, 1.715543020803567, 1.705186807634469, 1.7010540296767773, 1.6975394226439116, 1.669042632891842, 1.6752980985018537, 1.6795739389803384, 1.64717394455732, 1.6299636463840237, 1.6373617789707762, 1.6518294520496783, 1.6447690063986418, 1.6347480900908018, 1.6394568206205662, 1.6302327940901613, 1.6122451454233497, 1.6311000755821214, 1.6328699680967564, 1.6109957322460662, 1.6310206069956725, 1.6231224076917958, 1.6346860072831977, 1.6251684913360314, 1.6146361744694466, 1.6460815761216436, 1.6178792071762786, 1.620035589570765, 1.6008940785179806, 1.6030011925067529, 1.6080767693627946, 1.6123729374091704, 1.5859596706759327, 1.619207634079735, 1.6179547194588733, 1.6114964715394862, 1.6062636202573175, 1.593832404272612, 1.5940417162910805, 1.5919899931497092, 1.6155088398428317, 1.6111679413457973, 1.5930017423070308]",0.4434,0.4422253299020357,0.4361570235034053,43.993000507354736,47
5,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 8}","[2.0796915825068654, 1.9396331548758259, 1.904940565690536, 1.8594133098596954, 1.8365599304074902, 1.8089347370447437, 1.7948868469271837, 1.7833667083779947, 1.7773671097543002, 1.7598859577121617, 1.750717439783802, 1.7312673810320085, 1.7103767478006358, 1.7253535412012355, 1.702076789705704, 1.7032790847694215, 1.7033405997103723, 1.6843570276755127, 1.7062841801935333, 1.6733679734913158, 1.6602163412162139, 1.7004405492532715, 1.696812189093401, 1.6957970091976313, 1.6782171445030176, 1.688286102773022, 1.6829835129976811, 1.6886204780464373, 1.6798330307326967, 1.6901180247479792, 1.6655375237316588, 1.6695251879277246, 1.663597506993794, 1.6743501592985106, 1.6479465161548905, 1.6530758006646007, 1.6588698789824532, 1.662317529483321, 1.6559787214653297, 1.6677140937593427, 1.6483833110061699, 1.6587309828182093, 1.6662905405539623, 1.6405848634625615, 1.6615673281763945, 1.6601991447875366, 1.6568424352297837, 1.6550241520260152, 1.6571299243540902, 1.6544775707714372]","[1.9368935221371233, 1.8378883268222503, 1.8219613840681548, 1.7789203118323698, 1.7618189923127683, 1.7617010157016764, 1.7151519635293222, 1.7034997992714205, 1.703005101985822, 1.6875571742780875, 1.672915920479365, 1.6685364969650804, 1.651661542734467, 1.6359120472275093, 1.6821933710508572, 1.6615151750823363, 1.6217969706655, 1.6463425838799608, 1.6204332135615507, 1.6357637930171889, 1.6133085060370802, 1.6382274742290786, 1.597144916923938, 1.6334097381823818, 1.6184969169820527, 1.610009636003846, 1.6429976880928203, 1.597741252272865, 1.5898915472020212, 1.6171903454359253, 1.6015322807680445, 1.5967505353362137, 1.6008988492878817, 1.6032378439829413, 1.5894452951098361, 1.6183081608746261, 1.6276524572940736, 1.5863132953015666, 1.6239962000048, 1.5880127540420745, 1.603038806862981, 1.604901454051694, 1.6027375347614345, 1.5846967157819623, 1.6307424965155657, 1.6117126701681053, 1.584430834548452, 1.5917351972325111, 1.6075586641669415, 1.580420640006325]",0.4321,0.4323248168150724,0.42344799768497143,47.4379997253418,
1,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 2}","[2.1239736818896517, 1.9724498368145305, 1.9314927664166985, 1.9069032636777459, 1.8765329585281236, 1.8717641834815528, 1.8611850359333912, 1.850130875124285, 1.8401625858891235, 1.8334257605286064, 1.8339450929817769, 1.8238169335291077, 1.8267962275260623, 1.8208317432455678, 1.8205504384282063, 1.8181422616130538, 1.8086623962841029, 1.8190233064946368, 1.8026825055178677, 1.8125983837577275, 1.8051505999392932, 1.8020781486484139, 1.805326228410019, 1.8051156636416708, 1.8081853493580478, 1.8096472714818044, 1.807179131947354, 1.806631499183875, 1.8027040395603144]","[1.9140273902640508, 1.8338189862709093, 1.7785535183560424, 1.7569810509931918, 1.7397376952026538, 1.719096298858263, 1.7223215723022742, 1.7114910823024758, 1.7066134605430474, 1.6919115979346429, 1.6858006587756644, 1.6868025839568102, 1.6768333378608709, 1.6978883559686764, 1.6831514803629828, 1.666011238649906, 1.6664492611523851, 1.67089225761147, 1.656582390057153, 1.6604061006846444, 1.6722781663123918, 1.6692802790561583, 1.6821442276888277, 1.6841519823029236, 1.6749986993308645, 1.6614480254136135, 1.6678977963104165, 1.6624149052955286, 1.6616849551045412]",0.4408,0.44168349220835645,0.4326988415602984,89.78193044662476,29
2,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 2}","[2.1341794315533478, 1.9819364851254018, 1.9392035419447504, 1.905123001209196, 1.8872285289967203, 1.8695727924070837, 1.8534783604928322, 1.8517825879954035, 1.8457488306439784, 1.8335311497353113, 1.833751952073796, 1.8214032679094383, 1.8297493765205843, 1.819437870340865, 1.810397892805344, 1.8171547244294237, 1.8213223552282127, 1.81756971979191, 1.8207614739347904, 1.8062624292118985, 1.8088130524127464, 1.8088299071974578, 1.8131218528595374, 1.7998944680795772, 1.8101403443132298, 1.803872825820261, 1.8046386620248362, 1.8125163731171874, 1.8055766730849547, 1.8010439503889286, 1.8066770209917276, 1.8009595029944376]","[1.9163819899355934, 1.8306751289805532, 1.7923988534866895, 1.7641252749449063, 1.7491655443583367, 1.734783240196843, 1.7128984808832568, 1.709697548044461, 1.69509109421866, 1.6976594452397908, 1.6864230963853442, 1.6853097740566292, 1.6750989607946594, 1.6750363756382018, 1.6596123959281577, 1.6794685193147907, 1.6688889054520157, 1.673375438211079, 1.6839163596800113, 1.6618070370772278, 1.6710553361081246, 1.6581656307587656, 1.6600693776125532, 1.6593743109957884, 1.6725876917944744, 1.6699963763932866, 1.662003978336831, 1.66372563014971, 1.6589836347931923, 1.6629919225016674, 1.6632559132373665, 1.6599463665187764]",0.4383,0.437555742137352,0.4263786368309871,98.71792793273926,32
3,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 2}","[2.133977326469363, 1.9893368494876522, 1.9414202883957958, 1.9115060665983488, 1.887077923028162, 1.8779072253313955, 1.8562752198001777, 1.857296390886564, 1.8477048501422912, 1.8421535890889444, 1.843401687363527, 1.835416273576593, 1.829089975520822, 1.8268895457104104, 1.8172432211988492, 1.8212274117196896, 1.8154294347719595, 1.8293698768515199, 1.815308368890483, 1.8210558277956859, 1.8174043927696595, 1.805743107067173, 1.8078585859525482, 1.8127670351105127, 1.8116793921691432, 1.807390877493693, 1.8083785696650514, 1.8070689650461655, 1.8049739912491085, 1.809509807516995, 1.8021984312809265, 1.7997666403593764, 1.8051455280697686, 1.8100709673626159, 1.8157320499306788, 1.8126019007334488, 1.8056296220755845, 1.8024412926466153, 1.8084310031994388]","[1.9142597009519413, 1.8475695785202617, 1.800250258540205, 1.7645149898323231, 1.7556413226890426, 1.7233475358598298, 1.7138431277439918, 1.7120193981851106, 1.6951150445335625, 1.6963759424127203, 1.684346839365892, 1.6812455511726443, 1.667365631006332, 1.6730893004761318, 1.674533543946907, 1.6606292594440133, 1.6688448911163156, 1.668836900953327, 1.6598531964550176, 1.6611343627183233, 1.6580033227548572, 1.6594799788105534, 1.6461546828627986, 1.643285496475103, 1.6517789546853703, 1.66259746901473, 1.6491269268847042, 1.6498676849780747, 1.6380749929408365, 1.6479452043416931, 1.6448974696779202, 1.6587843309630181, 1.6554971826843423, 1.6487349652414607, 1.6462688781162929, 1.6463172946882452, 1.6422992105902041, 1.638690616937511, 1.651621577406671]",0.4309,0.43292272274509164,0.40973593943135417,119.97792506217957,39
4,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 2}","[2.1551671840398883, 1.9932412500866479, 1.9444782103419487, 1.9079642934786105, 1.8912639720170514, 1.868970094915047, 1.8554575112877458, 1.843149126476917, 1.839235119302115, 1.8360529368563103, 1.826324383410112, 1.8307497537526378, 1.8257904584546871, 1.8272229070798756, 1.8186553056083845, 1.8133507734037944, 1.8172196816584867, 1.8095932928279468, 1.811641216390021, 1.81360830277723, 1.8135964734478893, 1.8096723471436407, 1.8015039487987465, 1.804519544985275, 1.8151634247687813, 1.8052293508436308, 1.8087164762802916, 1.8140244767194595, 1.7993683734440507, 1.8073009803968763, 1.8063354564840963, 1.800604366228167, 1.8033571817337877, 1.8055862882045404, 1.7973327801673011, 1.8094285907592527, 1.805626096262021, 1.799011222283843, 1.8039211036732878, 1.8093765584136992, 1.8028156890288891, 1.8022523839402416, 1.803287273877173, 1.8036822302788493, 1.8069153789927173, 1.7992335121589758, 1.807266345660974, 1.7963313568793398, 1.8110504352463006, 1.8064741772139812]","[1.95094182837665, 1.8376736250091559, 1.7963518003295824, 1.764643175399221, 1.7424061974690248, 1.7264218690587458, 1.7159399058666789, 1.7029669797387728, 1.7034213177617326, 1.6879421031611266, 1.676993199055759, 1.6799591762203203, 1.6892211978344105, 1.6787636465043145, 1.6795355224557833, 1.6618128620453207, 1.6635319973047809, 1.6734275866101045, 1.6649599785740066, 1.6753592396876393, 1.6658498362735914, 1.664626606319518, 1.6650462769075305, 1.6716474934190835, 1.6654226208824836, 1.657415554359071, 1.658212048473108, 1.6690742712023159, 1.6527304012415327, 1.6546271468127547, 1.6545429642696978, 1.6626717906460378, 1.649322285302157, 1.6544795363457925, 1.6445317064801457, 1.6609799709215736, 1.658574559598935, 1.6545487441580997, 1.6598711615015687, 1.655478425048539, 1.6556901003890416, 1.6524871478262608, 1.642770420053978, 1.6472083731840237, 1.6447237081262636, 1.6570893782153864, 1.6598213795850727, 1.6440468787583842, 1.653165472751984, 1.6545314971646818]",0.4277,0.42759811632193073,0.42056029831937014,151.49692726135254,
5,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": false, ""batch_size"": 2}","[2.1501648317830475, 1.9829003806025165, 1.9319607291256766, 1.906160004794339, 1.884345013086588, 1.8676176796563129, 1.8699696057546658, 1.8490349183981292, 1.8373796387845247, 1.832075294808455, 1.826752156387612, 1.8248549559855491, 1.8209106308510972, 1.8218208107226161, 1.819713418684237, 1.8110850120807194, 1.8155424436156216, 1.8204805949199596, 1.811766108934675, 1.8164465727691994, 1.8064927277581861, 1.8069768103456805, 1.8030384620578916, 1.8097326763819048, 1.7992963579355836, 1.7985503288478415, 1.8078890596496675, 1.801820926262069, 1.8099394054744697, 1.812733749914428, 1.80252283902823, 1.809405900276171, 1.812558210163567, 1.8057496247870346, 1.7992537432830893, 1.8017093460839395, 1.8079960402159494, 1.8109778862911043, 1.8024926618765593, 1.799303343679712, 1.8065633826715355, 1.7978800864607845, 1.8027802089376128, 1.8077770510767357, 1.8020162009966498, 1.7988896408324029, 1.7962359931868683, 1.8024539334161793, 1.8052924573642146, 1.7946997438234815]","[1.9306741694623102, 1.8240804323527329, 1.7765363648081347, 1.7612456530708576, 1.7462245795771703, 1.709841794089837, 1.7053786499774426, 1.6955559087184093, 1.6846128980766975, 1.677663236075268, 1.6785621569801348, 1.6702353267344092, 1.6715999406684678, 1.6689866143697099, 1.6621472453190282, 1.6537795835866738, 1.671123590740774, 1.6605700674586708, 1.6553588613796688, 1.6526228077995704, 1.6525741640285447, 1.650823947373559, 1.6552312119033268, 1.6538928171377723, 1.6546934178214885, 1.6522224681128945, 1.649767320042038, 1.669060995066903, 1.648025500775675, 1.6636670431370555, 1.6480523649323797, 1.6511429796674715, 1.6479932450124344, 1.645285680553865, 1.6499647674621083, 1.6510768937986802, 1.6392939965879105, 1.6636296308532315, 1.6562200377530767, 1.644869615872108, 1.6547898802340613, 1.6396486226365672, 1.6412408443499615, 1.6578131701303316, 1.6419604869539908, 1.637037998534926, 1.6491247895857633, 1.6340892799831115, 1.6386527547823775, 1.651068940231805]",0.4311,0.43114321827577057,0.41763436768556134,152.3219277858734,
1,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": true, ""batch_size"": 16}","[2.1282925517493996, 1.9895771349329967, 1.9539264206619344, 1.950062772746807, 1.9047015836715437, 1.893864342399709, 1.8732606058238532, 1.860939846240298, 1.8493478231314417, 1.8398979097795674, 1.7961107844510211, 1.8216353204316227, 1.8259945143680878, 1.7844721280873943, 1.8142290598510633, 1.76825843199339, 1.7866196088597208, 1.7851316421760552, 1.7940161500045935, 1.7843282303090662, 1.766806566383943, 1.7906009846273956, 1.7925094692415544, 1.7938259364824491, 1.7494672238131437, 1.7826162987391678]","[1.920251004296978, 1.854608523317405, 1.8146702806241735, 1.8029407131630315, 1.7754739778785766, 1.7513346306796718, 1.7413803828832533, 1.7209093331559056, 1.715959744668218, 1.7032997204402698, 1.6888424800204096, 1.699555647806977, 1.6963507938594016, 1.687771279903616, 1.7103464528849255, 1.6670667479260766, 1.6764943751442065, 1.6868402576618196, 1.6982999037257749, 1.694407895113606, 1.6886048766224866, 1.6690908603145238, 1.675706580254456, 1.703973766904639, 1.6904767784701547, 1.689711546795618]",0.3974,0.39735905254743303,0.37409368960819733,32.638001441955566,26
2,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": true, ""batch_size"": 16}","[2.1101764877018745, 2.01160652519228, 1.9547442357170595, 1.924544996954087, 1.9194072463180958, 1.902845983445416, 1.8919760827134766, 1.8838436204146412, 1.8517962842655098, 1.841212265315362, 1.8403020457461483, 1.8355262134401165, 1.8177152291201706, 1.8064602792950477, 1.8154759952149813, 1.8038015489544033, 1.8129042806006181, 1.7923750280217154, 1.8067911435271236, 1.780883612935017, 1.7994587151240964, 1.8049885624927264, 1.7794737989292035, 1.7734338761640902, 1.786056338491809, 1.7679671752898327, 1.780870803583039, 1.7443483646029478, 1.7828240359562515, 1.7636008424662686, 1.7552723976415983]","[1.9247562708606205, 1.8807344291265693, 1.8310465261915043, 1.7919014880849362, 1.76899365353377, 1.7496898582348688, 1.748352003580208, 1.7261982548976849, 1.7354503539127102, 1.7171972311616297, 1.7236769580186098, 1.7040314429755916, 1.7339437106044258, 1.705578314253666, 1.6975603380275104, 1.6870176616773385, 1.7048970386168614, 1.699667951916871, 1.692915204243164, 1.6939055215155545, 1.6714484912007939, 1.6920135575295778, 1.6792292086091203, 1.6792773331109228, 1.697862716355455, 1.682551081042965, 1.7243448749153576, 1.6936876089828823, 1.6737848770945056, 1.6910362338330538, 1.6792370854137275]",0.4003,0.39904071361651255,0.3847176081719955,37.90300273895264,31
3,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": true, ""batch_size"": 16}","[2.1187735694026735, 2.0286150710108357, 1.9842661847399274, 1.965695544417073, 1.9321985758601978, 1.9236809225142721, 1.8915057410080045, 1.8933946063880176, 1.8745834771275447, 1.8579111408496727, 1.8438370725090434, 1.8422976680829157, 1.8264469979552937, 1.8058791679335346, 1.8056755805150881, 1.804037664529802, 1.820097421474722, 1.7914463273485515, 1.7803811173759856, 1.7957795018005926, 1.7808732315209068, 1.7786890961475839, 1.7691848779683241, 1.773308430337507, 1.7808440490496789, 1.7610100795503156, 1.7936042772671295, 1.7620580952424305, 1.7793407866246826, 1.7752645173725432, 1.7778703119348764, 1.779430659671844, 1.7666966503619304]","[1.9464836417452276, 1.873319596704906, 1.8326168849254776, 1.810462784530029, 1.7897981283368598, 1.7579920366374744, 1.7263500421670148, 1.748668498397381, 1.7159407100965776, 1.7104663015641446, 1.700925689976776, 1.7020435103978635, 1.7005469486548497, 1.6998770731519788, 1.7299598635826348, 1.693903632663758, 1.7046901498652922, 1.6954552093159698, 1.6870376885452107, 1.6916064528964623, 1.6709737422577247, 1.6676836963479116, 1.6636404922366725, 1.6679326200082976, 1.6842340990402782, 1.7094619999593, 1.674039808865024, 1.6678957448016394, 1.7078589646140874, 1.6787341214965046, 1.6772199269564385, 1.6857111531558235, 1.6696977591806659]",0.4074,0.40823439274126316,0.40089788302755835,40.12900137901306,33
4,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": true, ""batch_size"": 16}","[2.101761176674386, 2.0070428478264475, 1.9693261795057824, 1.9464652956160113, 1.8991914565220305, 1.892131562460997, 1.8593114022799417, 1.8742498279140556, 1.8634455401842476, 1.8247030203250434, 1.8305057450322708, 1.8314977768282776, 1.8189843503495677, 1.8028009418304414, 1.7813617488358127, 1.7970748755556276, 1.800612858578073, 1.7985294622866401, 1.7652465260884198, 1.80596539559585, 1.785428163110676, 1.7617704955855218, 1.7681914829661378, 1.7887330801821655, 1.781941252858292, 1.7731825682258613, 1.7844002932617535, 1.7590322579851756, 1.7606201429390291, 1.752658598257725, 1.7691336465043879, 1.7620109247160507, 1.77796802128604, 1.7724537700413434, 1.7650640486964462, 1.7619419837380905, 1.771737207591965, 1.7664573209842347, 1.7735788940023223, 1.7442943074772843]","[1.9211778596073528, 1.8537965126482063, 1.8340062398617571, 1.786711229243757, 1.7556882745543287, 1.7639746480362548, 1.74578396391797, 1.7346763552485067, 1.7338266403780795, 1.7046037476087712, 1.6949390421070978, 1.6946299850248727, 1.6906914445862777, 1.7084711027624875, 1.6918067448837446, 1.6772827650653401, 1.6808274576853477, 1.6785445062337727, 1.696003994016198, 1.6915057651779273, 1.6780570183202985, 1.6787448002410066, 1.6675403544253888, 1.6900203555689965, 1.658451328324395, 1.69868750046358, 1.6736915404502666, 1.6744643125235805, 1.6669511673117559, 1.6418076261258094, 1.679871420011984, 1.6860311966599075, 1.6828247959531528, 1.6728740095292183, 1.6849781222181057, 1.69742296535918, 1.6790397859768464, 1.6767797603623396, 1.6723693063132312, 1.6651114119249628]",0.4052,0.4048859922721686,0.3948722481074295,48.51099944114685,40
5,"{""weight_decay"": 0.0, ""hidden_layers"": [128, 64, 32, 10], ""dropout"": [0.5, 0.2, 0.2, 0.0], ""lr"": 0.001, ""optimiser"": null, ""bn"": true, ""batch_size"": 16}","[2.1128484285083085, 2.0052097231759447, 1.9279069215119198, 1.9243880815480254, 1.9301288874633813, 1.8856246653343642, 1.8528883676365273, 1.8506047599830864, 1.8223827881661492, 1.8002129901805202, 1.837778374982308, 1.8207452168820848, 1.8048343108759821, 1.8217999245308067, 1.8038659434840014, 1.790123170201978, 1.7925275747070903, 1.8075484375578064, 1.781127727676415, 1.7775381606180476, 1.7811650119741897, 1.7811879265298092, 1.7716340805595143, 1.7798867264311165, 1.7358322083994244, 1.7654991222465324, 1.7423017752897965, 1.7991563022641235, 1.765322372267913, 1.7718198996757775, 1.7813588893817964, 1.7554741973206365, 1.7678281886374894, 1.7785286975575105, 1.7662164382187737, 1.7946495492350187, 1.7795009958011767, 1.7683970089126388, 1.7570581100103717, 1.7594305235655454, 1.779152013587153]","[1.9406792708924334, 1.8681388292329197, 1.808170680494465, 1.7884343020325022, 1.7810283452788236, 1.7601557289462983, 1.7319277818852576, 1.7314077306014999, 1.7264664384126331, 1.7245597204652994, 1.7165198390202094, 1.7075075087931524, 1.7171765973535396, 1.7115923595147888, 1.693229368925107, 1.6961981090490401, 1.6923362514440512, 1.7067449441616525, 1.6967060887011678, 1.6806478978895536, 1.6802663684328611, 1.693589549424962, 1.6951868632171376, 1.6905674793474237, 1.6833882633762913, 1.6749064071674205, 1.7088472956098089, 1.7040961549083502, 1.6966799310823892, 1.6895295751994552, 1.668402121322124, 1.68288060685734, 1.6964020526260741, 1.695603590502869, 1.6879279432071128, 1.7219026279998295, 1.7046916380864525, 1.668954114778747, 1.7070501675022927, 1.677175159004097, 1.6813681322508764]",0.4037,0.40348628091084865,0.39199109479910127,49.381999254226685,41
